NAME	TITLE	SCORE	
C4orf46P2	C4orf46 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55883]	-0.0015727679	
MYOZ2	myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]	-0.0015730731	
DHCR24-DT	DHCR24 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53969]	-0.0015731185	
PKP4-AS1	PKP4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52580]	-0.0015734714	
RIPPLY2	ripply transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:21390]	-0.0015756824	
TPM3P7	tropomyosin 3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39170]	-0.0015764625	
CATIP	ciliogenesis associated TTC17 interacting protein [Source:HGNC Symbol;Acc:HGNC:25062]	-0.0015769128	
BRD9P2	bromodomain containing 9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51446]	-0.0015769623	
ADAM21	ADAM metallopeptidase domain 21 [Source:HGNC Symbol;Acc:HGNC:200]	-0.0015775351	
RPL29P14	ribosomal protein L29 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36687]	-0.00157826	
CSNK1A1P3	casein kinase 1 alpha 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38669]	-0.0015784263	
ZNF394	zinc finger protein 394 [Source:HGNC Symbol;Acc:HGNC:18832]	-0.0015787499	
EXO5-DT	EXO5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55647]	-0.0015803777	
MIR193A	microRNA 193a [Source:HGNC Symbol;Acc:HGNC:31563]	-0.0015807418	
ELMO3	engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289]	-0.0015811801	
PPIAP73	peptidylprolyl isomerase A pseudogene 73 [Source:HGNC Symbol;Acc:HGNC:53697]	-0.0015823093	
KIN	Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327]	-0.0015838417	
HCCS-DT	HCCS divergent transcript [Source:HGNC Symbol;Acc:HGNC:55698]	-0.0015846143	
RASSF3	Ras association domain family member 3 [Source:HGNC Symbol;Acc:HGNC:14271]	-0.0015847146	
ETV5-AS1	ETV5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40222]	-0.0015850986	
KRT39	keratin 39 [Source:HGNC Symbol;Acc:HGNC:32971]	-0.0015852	
LINC00607	long intergenic non-protein coding RNA 607 [Source:HGNC Symbol;Acc:HGNC:43944]	-0.0015854607	
IPO8P1	importin 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41955]	-0.0015854957	
CLEC18B	C-type lectin domain family 18 member B [Source:HGNC Symbol;Acc:HGNC:33849]	-0.0015861356	
CORO1A	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	-0.0015871079	
TENT5D	terminal nucleotidyltransferase 5D [Source:HGNC Symbol;Acc:HGNC:28399]	-0.0015872174	
RPS19	ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]	-0.001587325	
ATP6V0CP3	ATPase H+ transporting V0 subunit c pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:40001]	-0.0015884005	
ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]	-0.00159006	
IGLV1-47	immunoglobulin lambda variable 1-47 [Source:HGNC Symbol;Acc:HGNC:5880]	-0.0015906547	
ENSG00000246465	novel transcript  LOC100506705	-0.0015946999	
APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H [Source:HGNC Symbol;Acc:HGNC:24100]	-0.0015961091	
FUNDC2	FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925]	-0.0015977373	
BTD	biotinidase [Source:HGNC Symbol;Acc:HGNC:1122]	-0.0015980103	
OR13E1P	olfactory receptor family 13 subfamily E member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15107]	-0.0015991426	
LCTL	lactase like [Source:HGNC Symbol;Acc:HGNC:15583]	-0.0016001704	
SPEF1	sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]	-0.0016029463	
PDCL	phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]	-0.0016031191	
SULT1A4	sulfotransferase family 1A member 4 [Source:HGNC Symbol;Acc:HGNC:30004]	-0.0016042882	
CCNQP2	CCNQ pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38436]	-0.0016051618	
ATP1B3-AS1	ATP1B3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40088]	-0.0016058295	
CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	-0.0016061597	
PRDM12	PR/SET domain 12 [Source:HGNC Symbol;Acc:HGNC:13997]	-0.0016075962	
SDR42E2	short chain dehydrogenase/reductase family 42E, member 2 [Source:HGNC Symbol;Acc:HGNC:35414]	-0.0016081873	
BET1-AS1	BET1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40690]	-0.0016093951	
NDP	norrin cystine knot growth factor NDP [Source:HGNC Symbol;Acc:HGNC:7678]	-0.0016103891	
MAJIN	membrane anchored junction protein [Source:HGNC Symbol;Acc:HGNC:27441]	-0.00161102	
IGLV2-14	immunoglobulin lambda variable 2-14 [Source:HGNC Symbol;Acc:HGNC:5888]	-0.0016121848	
ACMSD	aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]	-0.0016142206	
EPRS1	glutamyl-prolyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:3418]	-0.001615347	
CFAP157	cilia and flagella associated protein 157 [Source:HGNC Symbol;Acc:HGNC:27843]	-0.0016175499	
PEX5L-AS2	PEX5L antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41252]	-0.0016179297	
AIRE	autoimmune regulator [Source:HGNC Symbol;Acc:HGNC:360]	-0.0016181483	
MYLK3	myosin light chain kinase 3 [Source:HGNC Symbol;Acc:HGNC:29826]	-0.0016187924	
ANKRD35	ankyrin repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:26323]	-0.0016189225	
MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]	-0.0016207071	
UROD	uroporphyrinogen decarboxylase [Source:HGNC Symbol;Acc:HGNC:12591]	-0.0016241975	
NSFL1C	NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912]	-0.0016255139	
MTATP8P2	MT-ATP8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44572]	-0.0016266142	
UPB1	beta-ureidopropionase 1 [Source:HGNC Symbol;Acc:HGNC:16297]	-0.001626648	
EXOSC3P1	exosome component 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33989]	-0.0016292209	
GTF2B	general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]	-0.0016324101	
SPIN2B	spindlin family member 2B [Source:HGNC Symbol;Acc:HGNC:33147]	-0.0016341308	
FMO4	flavin containing dimethylaniline monoxygenase 4 [Source:HGNC Symbol;Acc:HGNC:3772]	-0.0016344838	
IGHA2	immunoglobulin heavy constant alpha 2 (A2m marker) [Source:HGNC Symbol;Acc:HGNC:5479]	-0.001634697	
PGAM1P8	phosphoglycerate mutase 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:42455]	-0.0016347336	
NEK2P4	NEK2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:37818]	-0.0016386412	
PTMAP4	prothymosin alpha pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:9627]	-0.0016416408	
HEXIM2-AS1	HEXIM2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55857]	-0.0016436848	
ENPP7P8	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:48691]	-0.0016437892	
WBP11P2	WBP11 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54786]	-0.0016440445	
SNHG9	small nucleolar RNA host gene 9 [Source:HGNC Symbol;Acc:HGNC:33102]	-0.0016448857	
TMEM161BP1	transmembrane protein 161B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44973]	-0.0016450313	
RNA5SP299	RNA, 5S ribosomal pseudogene 299 [Source:HGNC Symbol;Acc:HGNC:43199]	-0.0016455301	
ABCC11	ATP binding cassette subfamily C member 11 [Source:HGNC Symbol;Acc:HGNC:14639]	-0.0016462113	
SUMO1P4	SUMO1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33151]	-0.001648045	
CYP4X1	cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]	-0.0016498499	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	-0.0016505154	
FGF12-AS2	FGF12 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40235]	-0.0016515454	
GCM1	glial cells missing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:4197]	-0.0016527151	
ZNF652-AS1	ZNF652 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55582]	-0.0016533084	
TFAP2A-AS1	TFAP2A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40579]	-0.0016539065	
OLA1P2	OLA1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45277]	-0.0016541593	
ETV3L	ETS variant transcription factor 3 like [Source:HGNC Symbol;Acc:HGNC:33834]	-0.0016566558	
SPATA4	spermatogenesis associated 4 [Source:HGNC Symbol;Acc:HGNC:17333]	-0.001657168	
ALMS1-IT1	ALMS1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41305]	-0.0016584873	
HCG20	HLA complex group 20 [Source:HGNC Symbol;Acc:HGNC:31334]	-0.001660942	
LGMNP1	legumain pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23079]	-0.0016622365	
PNPLA5	patatin like phospholipase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24888]	-0.001663127	
SHD	Src homology 2 domain containing transforming protein D [Source:HGNC Symbol;Acc:HGNC:30633]	-0.0016639386	
ZAR1	zygote arrest 1 [Source:HGNC Symbol;Acc:HGNC:20436]	-0.0016643102	
ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group) [Source:HGNC Symbol;Acc:HGNC:5347]	-0.0016672362	
TLK2P2	tousled like kinase 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:22227]	-0.001667242	
PEBP4	phosphatidylethanolamine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:28319]	-0.0016676624	
NDUFA6-DT	NDUFA6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:45273]	-0.0016682897	
FAM83C	family with sequence similarity 83 member C [Source:HGNC Symbol;Acc:HGNC:16121]	-0.0016693668	
SRSF8CP	serine and arginine rich splicing factor 8C, pseudogene [Source:HGNC Symbol;Acc:HGNC:55911]	-0.0016710338	
OPCML-IT1	OPCML intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41366]	-0.0016712375	
BCL11B	BCL11 transcription factor B [Source:HGNC Symbol;Acc:HGNC:13222]	-0.0016729062	
DRP2	dystrophin related protein 2 [Source:HGNC Symbol;Acc:HGNC:3032]	-0.0016730238	
RPS27AP16	RPS27A pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36855]	-0.0016731389	
ZNF487	zinc finger protein 487 [Source:HGNC Symbol;Acc:HGNC:23488]	-0.001673889	
KLC2-AS1	KLC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40934]	-0.0016742904	
RN7SL573P	RNA, 7SL, cytoplasmic 573, pseudogene [Source:HGNC Symbol;Acc:HGNC:46589]	-0.0016744512	
TRABD2A	TraB domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27013]	-0.0016746593	
RNU6-62P	RNA, U6 small nuclear 62, pseudogene [Source:HGNC Symbol;Acc:HGNC:42552]	-0.0016751228	
SLC5A2	solute carrier family 5 member 2 [Source:HGNC Symbol;Acc:HGNC:11037]	-0.001675565	
STSP1	steroid sulfatase (microsomal) pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11426]	-0.0016757416	
RNU2-38P	RNA, U2 small nuclear 38, pseudogene [Source:HGNC Symbol;Acc:HGNC:48531]	-0.001676075	
BANF1P2	BANF1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23426]	-0.0016768579	
BARX2	BARX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:956]	-0.0016771541	
HPN-AS1	HPN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:47041]	-0.0016781022	
MT1A	metallothionein 1A [Source:HGNC Symbol;Acc:HGNC:7393]	-0.0016811078	
NIFK	nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]	-0.0016813428	
LMX1B	LIM homeobox transcription factor 1 beta [Source:HGNC Symbol;Acc:HGNC:6654]	-0.0016825964	
SERPIND1	serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]	-0.0016835366	
CLDND2	claudin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28511]	-0.001683705	
RPL37P12	ribosomal protein L37 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:36989]	-0.0016839086	
CICP20	capicua transcriptional repressor pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:48830]	-0.0016845032	
RNA5SP162	RNA, 5S ribosomal pseudogene 162 [Source:HGNC Symbol;Acc:HGNC:43062]	-0.0016853872	
SOX11	SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]	-0.0016857545	
VGLL1	vestigial like family member 1 [Source:HGNC Symbol;Acc:HGNC:20985]	-0.0016865666	
CCR2	C-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1603]	-0.0016869585	
SLC23A1	solute carrier family 23 member 1 [Source:HGNC Symbol;Acc:HGNC:10974]	-0.0016889424	
FABP5P3	fatty acid binding protein 5 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:22573]	-0.001689808	
SOX10	SRY-box transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11190]	-0.001690213	
SERF1A	small EDRK-rich factor 1A [Source:HGNC Symbol;Acc:HGNC:10755]	-0.0016902753	
FGF7P7	fibroblast growth factor 7 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33589]	-0.0016906695	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	-0.0016927547	
RGPD4	RANBP2 like and GRIP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32417]	-0.0016928372	
DDX11L9	DEAD/H-box helicase 11 like 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37109]	-0.0016930024	
GLRA1	glycine receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326]	-0.0016934477	
INMT	indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]	-0.0016964467	
TMEM230P2	TMEM230 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55044]	-0.001697038	
GLIS1	GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525]	-0.0016976504	
SPOPL-DT	SPOPL divergent transcript [Source:HGNC Symbol;Acc:HGNC:55802]	-0.0016980447	
RPL35AP5	ribosomal protein L35a pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:35570]	-0.0016998652	
SERPINC1	serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]	-0.0017001294	
CD2	CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]	-0.0017014152	
TRIM29	tripartite motif containing 29 [Source:HGNC Symbol;Acc:HGNC:17274]	-0.0017025444	
SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	-0.0017075029	
GPR143	G protein-coupled receptor 143 [Source:HGNC Symbol;Acc:HGNC:20145]	-0.001708582	
CD48	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	-0.0017103497	
SEC1P	secretory blood group 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:44149]	-0.0017105477	
LINC02848	long intergenic non-protein coding RNA 2848 [Source:HGNC Symbol;Acc:HGNC:54384]	-0.0017119449	
GABRG2	gamma-aminobutyric acid type A receptor subunit gamma2 [Source:HGNC Symbol;Acc:HGNC:4087]	-0.0017126403	
TRPC6P2	TRPC6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55943]	-0.0017126566	
RPL7P28	ribosomal protein L7 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:35899]	-0.0017133517	
RPL30P3	ribosomal protein L30 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36380]	-0.0017140432	
NKAPL	NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584]	-0.0017143313	
LINC00840	long intergenic non-protein coding RNA 840 [Source:HGNC Symbol;Acc:HGNC:44987]	-0.0017148305	
SSR4P1	signal sequence receptor subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23131]	-0.0017148427	
MEIG1	meiosis/spermiogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23429]	-0.0017164636	
LIMS1-AS1	LIMS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40342]	-0.001716816	
HMGN2P28	high mobility group nucleosomal binding domain 2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:39395]	-0.0017190708	
BHMT2	betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]	-0.0017216272	
PENK	proenkephalin [Source:HGNC Symbol;Acc:HGNC:8831]	-0.0017234131	
NBPF17P	NBPF member 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:31997]	-0.0017238654	
KCNK9	potassium two pore domain channel subfamily K member 9 [Source:HGNC Symbol;Acc:HGNC:6283]	-0.0017245695	
SOCAR	serous ovarian cancer associated RNA [Source:HGNC Symbol;Acc:HGNC:54421]	-0.0017253421	
C1QTNF6	C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]	-0.0017293844	
LINC03004	long intergenic non-protein coding RNA 3004 [Source:HGNC Symbol;Acc:HGNC:56128]	-0.0017295968	
RGS22	regulator of G protein signaling 22 [Source:HGNC Symbol;Acc:HGNC:24499]	-0.0017297604	
RASA4EP	RAS p21 protein activator 4 (RASA4) pseudogene	-0.0017302581	
NPAS4	neuronal PAS domain protein 4 [Source:HGNC Symbol;Acc:HGNC:18983]	-0.0017350545	
E2F3P2	E2F transcription factor 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3117]	-0.0017363372	
SRP14P1	SRP14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33181]	-0.001737272	
LSP1P3	LSP1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39718]	-0.0017377596	
C2orf66	chromosome 2 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:33809]	-0.0017385068	
RPL23AP74	ribosomal protein L23a pseudogene 74 [Source:HGNC Symbol;Acc:HGNC:36148]	-0.0017388213	
BOLL	boule homolog, RNA binding protein [Source:HGNC Symbol;Acc:HGNC:14273]	-0.0017407119	
THUMPD3-AS1	THUMPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44478]	-0.0017412159	
ARHGAP42-AS1	ARHGAP42 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54801]	-0.0017416539	
CD109-AS1	CD109 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55765]	-0.0017417489	
HOXA11	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]	-0.0017456014	
MTRES1P2	chromosome 6 open reading frame 203 (C6orf203) pseudogene	-0.0017471705	
SFTA2	surfactant associated 2 [Source:HGNC Symbol;Acc:HGNC:18386]	-0.0017491808	
PSAT1P4	phosphoserine aminotransferase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43990]	-0.0017495131	
SLC46A2	solute carrier family 46 member 2 [Source:HGNC Symbol;Acc:HGNC:16055]	-0.001752767	
LINC02731	long intergenic non-protein coding RNA 2731 [Source:HGNC Symbol;Acc:HGNC:54248]	-0.0017536404	
FAM88F	family with sequence similarity 88 member F [Source:HGNC Symbol;Acc:HGNC:56162]	-0.0017563858	
ZSCAN30	zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]	-0.0017572696	
WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]	-0.0017575086	
MRPS18AP1	mitochondrial ribosomal protein S18A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29740]	-0.0017601671	
ENSG00000214708	novel transcript, antisense to RHOT1	-0.0017621667	
FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]	-0.0017625048	
LINC03040	long intergenic non-protein coding RNA 3040 [Source:HGNC Symbol;Acc:HGNC:28692]	-0.001762518	
LINC01881	long intergenic non-protein coding RNA 1881 [Source:HGNC Symbol;Acc:HGNC:52700]	-0.0017634679	
RNU1-18P	RNA, U1 small nuclear 18, pseudogene [Source:HGNC Symbol;Acc:HGNC:41944]	-0.0017638655	
BCAN	brevican [Source:HGNC Symbol;Acc:HGNC:23059]	-0.0017640619	
RFTN2	raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402]	-0.001765274	
SNTG2	syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]	-0.0017658946	
RPL36P14	ribosomal protein L36 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:35734]	-0.001769116	
NSA2P6	NSA2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:54587]	-0.0017694024	
PPP4R2P4	PPP4R2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:56516]	-0.0017717276	
TMPRSS5	transmembrane serine protease 5 [Source:HGNC Symbol;Acc:HGNC:14908]	-0.0017717989	
SYT9-AS1	SYT9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56173]	-0.0017723014	
SPSB2	splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:29522]	-0.0017730509	
CAPN6	calpain 6 [Source:HGNC Symbol;Acc:HGNC:1483]	-0.0017736751	
LINC02044	long intergenic non-protein coding RNA 2044 [Source:HGNC Symbol;Acc:HGNC:52884]	-0.0017758413	
CMA1	chymase 1 [Source:HGNC Symbol;Acc:HGNC:2097]	-0.0017767367	
LNCTAM34A	long non coding transcriptional activator of miR34a [Source:HGNC Symbol;Acc:HGNC:52548]	-0.0017770625	
PLPP5	phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]	-0.0017774641	
TRIM43B	tripartite motif containing 43B [Source:HGNC Symbol;Acc:HGNC:37146]	-0.0017778336	
HECW2-AS1	HECW2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54062]	-0.0017778442	
PCDH15	protocadherin related 15 [Source:HGNC Symbol;Acc:HGNC:14674]	-0.0017781253	
MRS2P1	MRS2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20590]	-0.0017786566	
TPT1P6	TPT1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49297]	-0.0017794067	
TBX4	T-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11603]	-0.001779847	
GFPT2	glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]	-0.0017800664	
IGKV1-5	immunoglobulin kappa variable 1-5 [Source:HGNC Symbol;Acc:HGNC:5741]	-0.0017817442	
OR2A20P	olfactory receptor family 2 subfamily A member 20 pseudogene [Source:HGNC Symbol;Acc:HGNC:15413]	-0.0017854488	
FAM217B	family with sequence similarity 217 member B [Source:HGNC Symbol;Acc:HGNC:16170]	-0.0017870204	
MTIF2P1	mitochondrial translational initiation factor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14861]	-0.0017871564	
GAPDHP73	glyceraldehyde-3-phosphate dehydrogenase pseudogene 73 [Source:HGNC Symbol;Acc:HGNC:22956]	-0.00178891	
NXT1-AS1	NXT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40734]	-0.0017889987	
CABCOCO1	ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]	-0.0017904668	
FAAHP1	fatty acid amide hydrolase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50679]	-0.0017908881	
RNU6-1053P	RNA, U6 small nuclear 1053, pseudogene [Source:HGNC Symbol;Acc:HGNC:48016]	-0.0017942602	
TRBJ2-3	T cell receptor beta joining 2-3 [Source:HGNC Symbol;Acc:HGNC:12171]	-0.0017983501	
ENSG00000182376	novel transcript, antisense to FAM38A	-0.0017990597	
SNF8P1	SNF8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54702]	-0.0017997128	
MAP2K6	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	-0.001801029	
RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	-0.0018011988	
C11orf52	chromosome 11 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:30531]	-0.001802802	
MPG	N-methylpurine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:7211]	-0.0018034799	
NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]	-0.0018040794	
IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386]	-0.0018048318	
ELOA-AS1	ELOA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50582]	-0.001806517	
RPL21P1	ribosomal protein L21 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10314]	-0.0018077791	
SLC16A12	solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]	-0.001810257	
IGBP1P3	immunoglobulin (CD79A) binding protein 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43612]	-0.0018123	
ENSG00000225166	novel transcript	-0.0018128668	
NTN1	netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]	-0.0018140972	
TNFSF8	TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938]	-0.0018148624	
KIAA1191P1	novel pseudogene	-0.00181548	
NBEAP2	neurobeachin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:40003]	-0.0018155588	
RPL10P1	ribosomal protein L10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10300]	-0.0018170369	
ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10870]	-0.0018176306	
MTUS1-DT	MTUS1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55525]	-0.0018176327	
CD160	CD160 molecule [Source:HGNC Symbol;Acc:HGNC:17013]	-0.0018178408	
SLC47A2	solute carrier family 47 member 2 [Source:HGNC Symbol;Acc:HGNC:26439]	-0.001818335	
CLK4	CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]	-0.001818932	
ATP5MFP4	ATP synthase membrane subunit f pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32451]	-0.001819651	
RARRES1	retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]	-0.0018206104	
MBOAT4	membrane bound O-acyltransferase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32311]	-0.0018206942	
LINC01588	long intergenic non-protein coding RNA 1588 [Source:HGNC Symbol;Acc:HGNC:27503]	-0.0018207445	
RWDD4P2	RWD domain containing 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23754]	-0.001821427	
